id,dateAdded,dateUpdated,address,categories,primaryCategories,city,country,keys,latitude,longitude,name,postalCode,province,sourceURLs,websites,features,state,feature_dict,price range
AVwd1-PHkufWRAb59vKx,2015-11-11T04:12:33Z,2018-12-21T08:37:33Z,4522 Weber Rd,"Caterers,BBQ Joints,BBQ Joint,Take Out Restaurants,Fast Food Restaurants,Barbecue Restaurants,Catering,Restaurants",Accommodation & Food Services,Corpus Christi,US,us/tx/corpuschristi/4522weberrd/-1273796912,27.7304,-97.3926,Silverado Smokehouse,78411,TX,"http://www.citysearch.com/profile/37375343/corpus_christi_tx/silverado_smokehouse.html,http://www.yellowpages.com/corpus-christi-tx/mip/silverado-smokehouse-22078096,https://www.yellowpages.com/corpus-christi-tx/mip/silverado-smokehouse-22078096",http://www.corpuschristi-bbq.com,"{'open-hours': 'Regular HoursMon - Thu:11:00 am - 8:00 pmFri - Sat:11:00 am - 9:00 pmSun:11:00 am - 8:00 pm', 'payment': 'all major credit cards, diners club', 'neighborhoods': 'Central City', 'weblinks': 'http://www.corpuschristi-bbq.com', 'categories': 'American Restaurants, Barbecue Restaurants, Caterers, Restaurants, Take Out Restaurants ', 'Parking': 'Lot, Private', 'Wi-Fi': 'No', 'Bike Parking': 'No', 'Attire': 'Casual', 'Good For Groups': 'Yes', 'Good for Kids': 'Yes', 'Wheelchair Accessible': 'Yes', 'Take Out': 'Yes', 'Cuisines': 'Caterers, Barbecue, American, Take Out', 'Alcohol': 'Beer, Wine', 'Takes Reservations': 'Yes', 'Outdoor Seating': 'No', 'Price Range ': 'Average', 'Pets Allowed': 'No'}",Texas,"{'open-hours': 'regular hoursmon - thu:11:00 am - 8:00 pmfri - sat:11:00 am - 9:00 pmsun:11:00 am - 8:00 pm', 'payment': 'all major credit cards, diners club', 'neighborhoods': 'central city', 'weblinks': 'http://www.corpuschristi-bbq.com', 'categories': 'american restaurants, barbecue restaurants, caterers, restaurants, take out restaurants', 'parking': 'lot, private', 'wi-fi': 'no', 'bike parking': 'no', 'attire': 'casual', 'good for groups': 'yes', 'good for kids': 'yes', 'wheelchair accessible': 'yes', 'take out': 'yes', 'cuisines': 'caterers, barbecue, american, take out', 'alcohol': 'beer, wine', 'takes reservations': 'yes', 'outdoor seating': 'no', 'price range': 'average', 'pets allowed': 'no'}",average
AVwcnILaByjofQCxgOWU,2016-01-06T01:26:20Z,2018-12-21T07:38:38Z,15220 Montfort Rd,"Fast Food Restaurant Prestonwood Town Center,Restaurant,Carry-out food,Hot dog restaurants,Fast Food Restaurant,Hamburger restaurants,Fast Food,Restaurants",Accommodation & Food Services,Dallas,US,us/tx/dallas/15220montfortrd/-1161002137,32.958758,-96.81812,McDonald's,75248,TX,"https://foursquare.com/v/mcdonalds/4dc19dc1bd412e689c3ea5e6/menu,https://www.allmenus.com/tx/dallas/203050-mcdonalds/menu/,https://foursquare.com/v/mcdonalds/4dc19dc1bd412e689c3ea5e6,https://www.trip.com/dallas/restaurants/mcdonalds_48",http://mcdonalds.com,{},Texas,{},average
AV1c9x10RxPSIh2RZEcd,2017-07-19T22:28:05Z,2018-12-21T07:17:40Z,3925 E Market St,"Restaurant,Take Out Restaurants,Fast Food Restaurants,Chicken Restaurants,Barbecue Restaurants,Restaurants",Accommodation & Food Services,York,US,us/pa/york/3925emarketst/-127494549,39.99,-76.6398,Wings To Go,17402,PA,"https://www.allmenus.com/pa/york/239589-wings-to-go/menu/,https://www.yellowpages.com/york-pa/mip/wings-to-go-11264243,http://www.citysearch.com/profile/8779381/york_pa/wings_to_go.html,http://tripadvisor.com/Restaurant_Review-g54046-d1134116-Reviews-Wings_to_Go-York_Pennsylvania.html",http://www.wingstogo.com,"{'open-hours': 'Regular HoursMon:10:00 am - 11:00 pmTue:10:00 am - 11:00 amWed - Thu:10:00 am - 11:00 pmFri - Sat:10:00 am - 1:00 amSun:11:00 am - 11:00 pm', 'payment': 'master card, visa, discover, amex, all major credit cards', 'neighborhoods': 'Springetts Manor-Yorklyn', 'weblinks': 'http://www.wingstogo.com', 'categories': 'Take Out Restaurants, Restaurants ', 'Good For Groups': 'Yes', 'Good for Kids': 'Yes', 'Attire': 'Casual', 'Take Out': 'Yes', 'Cuisines': 'Take Out', 'Alcohol': 'No', 'Parking': 'Lot', 'Takes Reservations': 'Yes', 'Outdoor Seating': 'No', 'Price Range ': 'Below Average'}",Pennsylvania,"{'open-hours': 'regular hoursmon:10:00 am - 11:00 pmtue:10:00 am - 11:00 amwed - thu:10:00 am - 11:00 pmfri - sat:10:00 am - 1:00 amsun:11:00 am - 11:00 pm', 'payment': 'master card, visa, discover, amex, all major credit cards', 'neighborhoods': 'springetts manor-yorklyn', 'weblinks': 'http://www.wingstogo.com', 'categories': 'take out restaurants, restaurants', 'good for groups': 'yes', 'good for kids': 'yes', 'attire': 'casual', 'take out': 'yes', 'cuisines': 'take out', 'alcohol': 'no', 'parking': 'lot', 'takes reservations': 'yes', 'outdoor seating': 'no', 'price range': 'below average'}",below average
AVwc40nIkufWRAb50FMp,2016-10-13T13:32:54Z,2018-12-21T06:37:21Z,1156 Washington Way,"Delis And Delicatessens,Restaurant,Fast Food Restaurant,Traditional American,American Restaurant,wich Place,Fast Food Restaurants,Fast Food,Restaurants,Sandwich Shops",Accommodation & Food Services,Longview,US,us/wa/longview/1156washingtonway/93075755,46.1424,-122.9327,Arby's,98632,WA,"http://www.citysearch.com/profile/10897157/longview_wa/arby_s.html,https://www.allmenus.com/wa/longview/165895-arbys/menu/,https://www.yellowpages.com/longview-wa/mip/arbys-21383679","http://www.arbys.com,https://locations.arbys.com/us/wa/longview/1156-washington-way.html,http://locations.arbys.com/us/wa/longview/1156-washington-way.html","{'open-hours': 'Regular HoursMon - Sun:10:00 am - 11:00 pm', 'extra-phones': 'Phone:(360) 998-2661Fax:(360) 414-3234TollFree:(800) 599-2729', 'payment': 'all major credit cards, master card, visa, cash, discover, amex, check, debit', 'neighborhoods': 'Downtown Longview', 'weblinks': 'http://locations.arbys.com/us/wa/longview/1156-washington-way.htmlhttps://locations.arbys.com/us/wa/longview/1156-washington-way.htmlhttps://locations.arbys.com/wa/longview/1156-washington-way.html', 'categories': 'Fast Food Restaurants, Restaurants ', 'Cuisines': 'Fast Food', 'Price Range ': 'Below Average'}",Washington,"{'open-hours': 'regular hoursmon - sun:10:00 am - 11:00 pm', 'extra-phones': 'phone:(360) 998-2661fax:(360) 414-3234tollfree:(800) 599-2729', 'payment': 'all major credit cards, master card, visa, cash, discover, amex, check, debit', 'neighborhoods': 'downtown longview', 'weblinks': 'http://locations.arbys.com/us/wa/longview/1156-washington-way.htmlhttps://locations.arbys.com/us/wa/longview/1156-washington-way.htmlhttps://locations.arbys.com/wa/longview/1156-washington-way.html', 'categories': 'fast food restaurants, restaurants', 'cuisines': 'fast food', 'price range': 'below average'}",below average
AVwci2g5_7pvs4fzwReX,2016-04-02T05:23:07Z,2018-12-21T05:43:00Z,3480 Lincoln Hwy,"Carry-out food,Take Out,Hot dog restaurants,Hamburger restaurants,Fast Food Restaurants,Burger Restaurants,Fast Food Restaurant and Burger Joint,Restaurants,Restaurant,Burger Joint,Fast Food Restaurant,Hamburgers and Hot Dogs,Family Restaurants",Accommodation & Food Services,Thorndale,US,us/pa/thorndale/3480lincolnhwy/-791445730,39.994676,-75.754053,Wendy's,19372,PA,"https://www.allmenus.com/pa/thorndale/172973-wendys/menu/,http://www.superpages.com/bp/thorndale-pa/wendys-L2062618009.htm,http://www.yellowbook.com/profile/wendys_1635353166.html",http://www.wendys.com,{},Pennsylvania,{},average
AVweX4s7IN2L1WUf4WVF,2016-03-28T05:50:56Z,2018-12-21T05:42:04Z,2956 Bristol St,"Mexican Restaurant,Restaurant,Carry-out food,Taco Place,Taco Place, Fast Food Restaurant, and Mexican Restaurant,Tex-mex restaurants,Southwestern restaurants,Fast Food Restaurant,American restaurants,Mexican restaurants,Restaurants",Accommodation & Food Services,Costa Mesa,US,us/ca/costamesa/2956bristolst/1550891556,33.678579,-117.885484,Del Taco,92626,CA,"https://foursquare.com/v/del-taco/4aff60c0f964a520ed3722e3,http://www.yellowbook.com/profile/del-taco_1875509676.html,https://foursquare.com/v/del-taco/4aff60c0f964a520ed3722e3/menu,https://www.allmenus.com/ca/costa-mesa/165545-del-taco/menu/",http://www.deltaco.com,{},California,{},average
AVweViriByjofQCxxUhi,2016-05-10T04:43:07Z,2018-12-21T05:37:48Z,325 Rockaway Tpke,"Carry-out food,Restaurant,Taco Place,Tex-mex restaurants,Southwestern restaurants,Fast Food Restaurant,Mexican restaurants,Fast Food Restaurants,Taco Place and Fast Food Restaurant Five Towns,Restaurants",Accommodation & Food Services,Lawrence,US,us/ny/lawrence/325rockawaytpke/-864103396,40.626077,-73.736851,Taco Bell,11559,NY,"https://foursquare.com/v/taco-bell/4f324e0d19836c91c7ca9697,http://www.yellowbook.com/profile/taco-bell_1877296541.html",http://www.tacobell.com,{},New York,{},average
AVwdVZZfkufWRAb54z6w,2016-04-03T12:00:05Z,2018-12-21T05:20:05Z,1711 Limekiln Pike,"Carry-out food,Delicatessens,Take Out Restaurants,Fast Food Restaurants,Sandwiches,Restaurants,Sandwich Shops",Accommodation & Food Services,Dresher,US,us/pa/dresher/1711limekilnpike/-891525969,40.12853,-75.16692,SUBWAY,19025,PA,"http://www.yellowbook.com/profile/subway_1901661823.html,http://www.yellowpages.com/dresher-pa/mip/subway-524865929,https://www.yellowpages.com/dresher-pa/mip/subway-524865929",http://www.subway.com,"{'open-hours': 'Regular HoursMon - Fri:6:30 am - 9:00 pmSat:7:30 am - 9:00 pmSun:8:00 am - 8:00 pm', 'payment': 'discover, jcb, mastercard, visa', 'weblinks': 'http://www.subway.com', 'categories': 'Fast Food Restaurants, Restaurants, Sandwich Shops, Take Out Restaurants '}",Pennsylvania,"{'open-hours': 'regular hoursmon - fri:6:30 am - 9:00 pmsat:7:30 am - 9:00 pmsun:8:00 am - 8:00 pm', 'payment': 'discover, jcb, mastercard, visa', 'weblinks': 'http://www.subway.com', 'categories': 'fast food restaurants, restaurants, sandwich shops, take out restaurants'}",average
AVwcij2f_7pvs4fzwOCV,2015-10-23T02:48:54Z,2018-12-21T05:20:02Z,1940 Rotunda Dr,"Hamburgers & Hot Dogs,Carry-out food,Hot dog restaurants,Hamburger restaurants,Fast Food Restaurants,Restaurants,Burger Joint and American Restaurant",Accommodation & Food Services,Erie,US,us/pa/erie/1940rotundadr/-1871079961,42.058163,-80.08892,Five Guys Burgers & Fries,16509,PA,"https://foursquare.com/v/five-guys-burgers--fries/4df2401845dd4e26933bb71b,http://www.yellowbook.com/profile/five-guys-burgers-and-fries_1859496557.html,http://www.yellowpages.com/erie-pa/mip/five-guys-burgers-fries-465604971",http://www.fiveguys.com,{},Pennsylvania,{},average
AVwckiPikufWRAb5wpN3,2016-06-20T17:23:05Z,2018-12-21T05:19:50Z,3 Trinity Point Dr,"Restaurant,Carry-out food,Fast Food Restaurant,American Restaurant,wich Place,American restaurants,Fast Food Restaurants,Karaoke,Restaurants,Sandwich Shops",Accommodation & Food Services,Washington,US,us/pa/washington/3trinitypointdr/93075755,40.184755,-80.220673,Arby's,15301,PA,"http://www.yellowbook.com/profile/arbys_1635366597.html,https://www.yellowpages.com/washington-pa/mip/arbys-470342637","http://www.arbys.com,https://locations.arbys.com/us/pa/washington/3-trinity-point-dr.html,http://locations.arbys.com/us/pa/washington/3-trinity-point-dr.html","{'open-hours': 'Regular HoursMon - Sun:10:00 am - 10:00 pm', 'extra-phones': 'TollFree:(800) 984-8289TollFree:(800) 599-2729', 'payment': 'company card, cash, amex, discover, master card, visa, all major credit cards, check, debit', 'location-description': 'Trinity Point Shopping Ctr', 'weblinks': 'http://locations.arbys.com/us/pa/washington/3-trinity-point-dr.htmlhttps://locations.arbys.com/pa/washington/3-trinity-point-dr.html', 'categories': 'Fast Food Restaurants, Restaurants ', 'Cuisines': 'Fast Food', 'Price Range ': 'Below Average', 'Outdoor Seating': 'No', 'Drive Through': 'Yes', 'Takes Reservations': 'No'}",Pennsylvania,"{'open-hours': 'regular hoursmon - sun:10:00 am - 10:00 pm', 'extra-phones': 'tollfree:(800) 984-8289tollfree:(800) 599-2729', 'payment': 'company card, cash, amex, discover, master card, visa, all major credit cards, check, debit', 'location-description': 'trinity point shopping ctr', 'weblinks': 'http://locations.arbys.com/us/pa/washington/3-trinity-point-dr.htmlhttps://locations.arbys.com/pa/washington/3-trinity-point-dr.html', 'categories': 'fast food restaurants, restaurants', 'cuisines': 'fast food', 'price range': 'below average', 'outdoor seating': 'no', 'drive through': 'yes', 'takes reservations': 'no'}",below average
AVwdNYZZ_7pvs4fz3bHv,2016-03-30T03:56:38Z,2018-12-21T05:19:18Z,1400 Foothill Blvd,"Carry-out food,Restaurant,Hot dog restaurants,Fast Food Restaurant,Hamburger restaurants,Fast Food,Restaurants",Accommodation & Food Services,La Verne,US,us/ca/laverne/1400foothillblvd/554191587,34.11657,-117.77638,Carl's Jr,91750,CA,"https://foursquare.com/v/carls-jr/4bbff097f8219c7459fbb010%253FpromotedTipId%253D5a89e5ab67e5f2554ff5ef03,http://www.yellowbook.com/profile/carls-jr_1886169485.html,https://foursquare.com/v/carls-jr/4bbff097f8219c7459fbb010/menu,https://www.trip.com/la-verne-ca/restaurants/carls-jr",http://www.carlsjr.com,{},California,{},average
AVwdXiXCIN2L1WUfvFKR,2015-10-23T04:16:05Z,2018-12-21T05:18:08Z,3040 Ne 45th St,"Burger Joint,Restaurant,Carry-out food,Hot dog restaurants,Breakfast & Brunch,Burgers,American restaurants,Hamburger restaurants,Fast food restaurants,Restaurants",Accommodation & Food Services,Seattle,US,us/wa/seattle/3040ne45thst/-1196537065,47.661561,-122.293952,Burger Master,98105,WA,"https://foursquare.com/v/burgermaster/4a807f76f964a52079f51fe3/menu,https://www.trip.com/seattle/restaurants/burgermaster_3,https://foursquare.com/v/burgermaster/4a807f76f964a52079f51fe3,https://www.allmenus.com/wa/seattle/329101-burgermaster/menu/,http://www.citysearch.com/profile/10781220/seattle_wa/burgermaster.html,http://www.yellowbook.com/profile/burger-master_1500590639.html",http://www.burgermaster.biz,{},Washington,{},average
AV1beFkJ3D1zeR_xFZ2A,2017-07-19T15:30:00Z,2018-12-21T05:17:26Z,3014 E 29th Ave,"Carry-out food,Restaurant,Delicatessens,American restaurants,Take Out Restaurants,Fast Food Restaurants,Sandwiches,Restaurants,Sandwich Shops",Accommodation & Food Services,Spokane,US,us/wa/spokane/3014e29thave/-891525969,47.62807,-117.36664,SUBWAY,99223,WA,"http://tripadvisor.com/Restaurant_Review-g58759-d4477958-Reviews-Subway-Spokane_Washington.html,http://www.yellowbook.com/profile/subway_1631511776.html",http://www.subway.com,{},Washington,{},average
AWRGCnyGa4HuVbedRwnP,2018-06-28T10:56:33Z,2018-12-21T05:10:39Z,350 Pine St Ste 1775,"Caterers,Delicatessens,Nutrition,Food Delivery,Fast Food Restaurants,Take Out Restaurants,Caterer,Delicatessen,Family Style Restaurants,Dessert,Restaurants,Green Products,Sandwich,Sandwich Shops",Accommodation & Food Services,Beaumont,US,us/tx/beaumont/350pinestste1775/-1333108586,30.08531,-94.09782,Jason's Deli,77701-2437,TX,"https://www.bbb.org/us/tx/beaumont/profile/restaurants/jasons-deli-0925-90007323,https://www.bbb.org/us/tx/beaumont/profile/restaurants/jasons-deli-0845-6000672,https://www.bbb.org/us/tx/beaumont/profile/restaurants/jasons-deli-0845-6000672/customer-reviews","http://www.jasonsdeli.com/,http://www.jasonsdeli.com",{},Texas,{},average
AVwdhUc6kufWRAb56tHO,2016-03-23T03:01:48Z,2018-12-19T09:16:58Z,7105 N Interstate 35,"Burger Joint,Austin Restaurants,Restaurant,Carry-out food,Hot dog restaurants,Fast Food Restaurant,American restaurants,Hamburger restaurants,Fast food restaurants,St. Johns,Restaurants",Accommodation & Food Services,Austin,US,us/tx/austin/7105ninterstate35/-2061630068,30.33202,-97.70364,Burger King,78752,TX,"http://www.yellowbook.com/profile/burger-king_1603982342.html,http://tripadvisor.com/Restaurant_Review-g30196-d4162972-Reviews-Burger_King-Austin_Texas.html,https://foursquare.com/v/burger-king/4a802d77f964a520b6f41fe3,https://foursquare.com/v/burger-king/4a802d77f964a520b6f41fe3/menu,http://www.menuism.com/restaurants/burger-king-austin-658161",http://www.bk.com,{},Texas,{},average
AVwddLtuIN2L1WUfwAm7,2016-06-08T16:20:38Z,2018-12-19T09:12:16Z,3314 Greensboro Hwy,"Hot dog restaurants,Hamburger restaurants,Fast food restaurants,Restaurants",Accommodation & Food Services,Quincy,US,us/fl/quincy/3314greensborohwy/-2061630068,30.584276,-84.694947,Burger King,32351,FL,"http://www.citysearch.com/profile/626044940/quincy_fl/burger_king.html,http://www.yellowbook.com/profile/burger-king_1869381347.html",http://bk.com,{},Florida,{},average
AVwdoS8pkufWRAb57xRw,2016-05-07T01:31:56Z,2018-12-19T09:08:50Z,2609 W Taron Ct,"Hamburgers & Hot Dogs,Carry-out food,Hot dog restaurants,American restaurants,Hamburger restaurants,Fast Food Restaurants,Restaurants",Accommodation & Food Services,Elk Grove,US,us/ca/elkgrove/2609wtaronct/554191587,38.397774,-121.477974,Carl's Jr,95757,CA,http://www.yellowbook.com/profile/carls-jr_1856574893.html,http://www.carlsjr.com,{},California,{},average
AVwchdMKIN2L1WUfl3gP,2016-03-30T04:07:54Z,2018-12-19T06:54:34Z,110 S Congress Ave,"Carry-out food,Delicatessens,wich Place,American restaurants,Take Out Restaurants,Fast Food Restaurants,Karaoke,Sandwiches,Sandwich Place,Restaurants,Sandwich Shops",Accommodation & Food Services,Delray Beach,US,us/fl/delraybeach/110scongressave/-891525969,26.45849,-80.09383,SUBWAY,33445,FL,"http://www.forlocations.com/subway-Delray-Beach/FL/110-s-congress-ave,http://www.yellowbook.com/profile/subway_1631316850.html,https://www.yellowpages.com/delray-beach-fl/mip/subway-9013008,https://foursquare.com/v/subway/4c4dbefe1b8e1b8d507e1f26/menu",http://www.subway.com,"{'open-hours': 'Regular HoursMon - Thu:7:00 am - 9:30 pmFri:7:00 am - 9:00 pmSat:8:00 am - 9:30 pmSun:9:00 am - 9:00 pm', 'payment': 'all major credit cards, amex, apple pay, company card, debit, diners club, discover, master card, visa', 'location-description': 'Congress Square', 'weblinks': 'https://www.subway.comhttps://subway.com/https://subway.com/', 'categories': 'Fast Food Restaurants, Restaurants, Sandwich Shops, Take Out Restaurants ', 'Cuisines': 'Sandwiches, Fast Food'}",Florida,"{'open-hours': 'regular hoursmon - thu:7:00 am - 9:30 pmfri:7:00 am - 9:00 pmsat:8:00 am - 9:30 pmsun:9:00 am - 9:00 pm', 'payment': 'all major credit cards, amex, apple pay, company card, debit, diners club, discover, master card, visa', 'location-description': 'congress square', 'weblinks': 'https://www.subway.comhttps://subway.com/https://subway.com/', 'categories': 'fast food restaurants, restaurants, sandwich shops, take out restaurants', 'cuisines': 'sandwiches, fast food'}",average
AV6txQUmIxWefVJwq-Vx,2017-09-23T08:05:07Z,2018-12-19T06:53:16Z,2368 Maritime Dr Ste 100,"Carry-out food,Restaurant consultants,Barbecued poultry,Take Out Restaurants,Fast Food Restaurants,Chicken Restaurants,Barbecue,Restaurant mgmt.,Spare rib restaurants,Restaurants",Accommodation & Food Services,Elk Grove,US,us/ca/elkgrove/2368maritimedrste100/-1696991095,38.41312,-121.48354,Church's Chicken,95758,CA,http://www.yellowbook.com/profile/churchs-chicken_1875112565.html,http://www.churchs.com,{},California,{},average
AVwdIBl6IN2L1WUfsdtJ,2016-04-21T00:52:36Z,2018-12-19T06:46:30Z,201 E Fm 1382,"Carry-out food,Hot dog restaurants,American,Burgers,Hamburger restaurants,Take Out Restaurants,Fast Food,Restaurants,Hamburgers & Hot Dogs,Restaurant,New American,Fast Food Restaurant,Cedar Hill Restaurants,Traditional,Fast food restaurants,American / Hamburgers / Fast Food",Accommodation & Food Services,Cedar Hill,US,us/tx/cedarhill/201efm1382/-1161002137,32.597084,-96.940498,McDonald's,75104,TX,"http://www.menuism.com/restaurants/mcdonalds-cedar-hill-237697,https://foursquare.com/v/mcdonalds/4c5196f7250dd13ad8117c7d/menu,http://www.yellowpages.com/cedar-hill-tx/mip/mcdonalds-473788898,http://www.allmenus.com/tx/southwest/202278-mcdonalds/menu/,http://www.yellowbook.com/profile/mcdonalds_1599905497.html,https://www.allmenus.com/tx/cedar-hill/202278-mcdonalds/menu/",http://www.mcdonalds.com,{},Texas,{},average
AVweLOFt_7pvs4fzAsdS,2015-10-20T00:42:17Z,2018-12-19T06:23:56Z,8428 Elk Grove Florin Rd,"Mexican Restaurant,Carry-out food,Mexican Restaurants,Tex-mex restaurants,Southwestern restaurants,Fast Food Restaurants,Take Out Restaurants,Chicken Restaurants,Restaurants",Accommodation & Food Services,Elk Grove,US,us/ca/elkgrove/8428elkgroveflorinrd/-981164808,38.45118,-121.3724,El Pollo Loco,95624,CA,"https://www.yellowpages.com/elk-grove-ca/mip/el-pollo-loco-503887050,https://foursquare.com/v/el-pollo-loco/5421b980498ea1eb4fb7cd03,http://www.yellowbook.com/profile/el-pollo-loco_1889074683.html","http://www.elpolloloco.com,http://elpolloloco.com","{'open-hours': 'Regular HoursMon - Sun:10:00 am - 10:00 pm', 'payment': 'visa, amex, discover', 'weblinks': 'https://restaurants.elpolloloco.com/ca/elk-grove/8428-elk-grove-florin-rdMenuOrdering', 'categories': 'Fast Food Restaurants, Chicken Restaurants, Mexican Restaurants, Restaurants, Take Out Restaurants ', 'Cuisines': 'Chicken, Mexican, Fast Food, Latin American', 'Wi-Fi': 'No', 'Parking': 'Lot, Private', 'Bike Parking': 'Yes', 'Drive Through': 'Yes', 'Attire': 'Casual', 'Takes Reservations': 'No', 'Outdoor Seating': 'No', 'Price Range ': 'Above Average'}",California,"{'open-hours': 'regular hoursmon - sun:10:00 am - 10:00 pm', 'payment': 'visa, amex, discover', 'weblinks': 'https://restaurants.elpolloloco.com/ca/elk-grove/8428-elk-grove-florin-rdmenuordering', 'categories': 'fast food restaurants, chicken restaurants, mexican restaurants, restaurants, take out restaurants', 'cuisines': 'chicken, mexican, fast food, latin american', 'wi-fi': 'no', 'parking': 'lot, private', 'bike parking': 'yes', 'drive through': 'yes', 'attire': 'casual', 'takes reservations': 'no', 'outdoor seating': 'no', 'price range': 'above average'}",above average
